ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORDENADAS-ETRS89,COORDENADAS-WGS84,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo,CANTIDAD_JUEGOS_POR_TIPO,CAPACIDAD_MAX
7927289,Circuito_deportivo_elemental,127,Pradolongo,12.0,Usera,Operativo,"[440145.739, 4469316.793]","[-3.7050413, 40.37228242]",Avenida,Poblados,169,28041.0,"Avenida_poblados, 169",31007159.0,2021-05-14T00:00:00Z,D1259,AE21,16,Deportivas,"{'Deportivas': 25, 'Infantiles': 0, 'Mayores': 0}",33
7928004,Circuito_deportivo_elemental,134,Palomeras_sureste,13.0,Puente_de_vallecas,Operativo,"[446202.801, 4471173.124]","[-3.63385444, 40.38941841]",Calle,Rafael_fernandez_hijicos,043,28038.0,"Calle_rafael_fernandez_hijicos, 043",11096620.0,2021-05-13T00:00:00Z,D1360,AE21,15,Deportivas,"{'Deportivas': 11, 'Infantiles': 0, 'Mayores': 2}",18
7928031,Circuito_deportivo_elemental,146,Vinateros,14.0,Moratalaz,Operativo,"[445561.437, 4472667.587]","[-3.6415385, 40.40283979]",Calle,Hacienda_de_pavones,160,28030.0,"Calle_hacienda_de_pavones, 160",11102502.0,2021-05-14T00:00:00Z,D1457,AE21,22,Deportivas,"{'Deportivas': 13, 'Infantiles': 0, 'Mayores': 0}",35
7928069,Circuito_deportivo_elemental,192,Valdebernardo,19.0,Vicalvaro,Operativo,"[447067.664, 4472107.453]","[-3.62374261, 40.39789086]",Bulevar,Jose_prat,011,28032.0,"Bulevar_jose_prat, 011",20123299.0,2021-04-26T00:00:00Z,D1966,AE21,18,Deportivas,"{'Deportivas': 10, 'Infantiles': 0, 'Mayores': 0}",39
7930170,Circuito_deportivo_elemental,136,Numancia,13.0,Puente_de_vallecas,Operativo,"[444051.631, 4472960.7]","[-3.65935568, 40.40538024]",Calle,Sierra_toledana,065,28038.0,"Calle_sierra_toledana, 065",11142930.0,2021-07-30T00:00:00Z,D1362,AE21,3,Deportivas,"{'Deportivas': 1, 'Infantiles': 4, 'Mayores': 0}",28
8775331,Circuito_deportivo_elemental,24,Legazpi,2.0,Arganzuela,Operativo,"[441670.193, 4471254.287]","[-3.6872629, 40.38984452]",Calle,Bronce,005,28045.0,"Calle_bronce, 005",31007293.0,2022-01-19T00:00:00Z,D0254,AE21,13,Deportivas,"{'Deportivas': 6, 'Infantiles': 5, 'Mayores': 0}",17
8781256,Circuito_deportivo_elemental,133,Palomeras_bajas,13.0,Puente_de_vallecas,Operativo,"[444029.144, 4471341.061]","[-3.65947829, 40.39078808]",Calle,Arroyo_del_olivar,015,28053.0,"Calle_arroyo_del_olivar, 015",11095427.0,2022-03-24T00:00:00Z,D1363,AE21,11,Deportivas,"{'Deportivas': 19, 'Infantiles': 0, 'Mayores': 2}",25
8799531,Circuito_deportivo_elemental,133,Palomeras_bajas,13.0,Puente_de_vallecas,Operativo,"[444069.545, 4469888.385]","[-3.65887477, 40.37770421]",Calle,Puerto_de_balbaran,039,28018.0,"Calle_puerto_de_balbaran, 039",11093744.0,8799531-FECHA_INSTALACION-incorrecta,D1364,AE21,8,Deportivas,"{'Deportivas': 6, 'Infantiles': 0, 'Mayores': 0}",14
8799540,Circuito_deportivo_elemental,165,Apostol_santiago,16.0,Hortaleza,Operativo,"[443984.471, 4480994.008]","[-3.66085543, 40.47774389]",Calle,Velez_rubio,041,28033.0,"Calle_velez_rubio, 041",11121907.0,2022-03-29T00:00:00Z,D1665,AE21,6,Deportivas,"{'Deportivas': 4, 'Infantiles': 0, 'Mayores': 0}",14
8799547,Circuito_deportivo_elemental,205,Rosas,20.0,San_blas-canillejas,Operativo,"[448252.725, 4474592.226]","[-3.60998095, 40.4203498]",Calle,Marsella,029,28022.0,"Calle_marsella, 029",20126474.0,2022-03-29T00:00:00Z,D2067,AE21,8,Deportivas,"{'Deportivas': 6, 'Infantiles': 0, 'Mayores': 0}",9
8799550,Circuito_deportivo_elemental,126,Zofio,12.0,Usera,Operativo,"[439579.036, 4470630.531]","[-3.71184073, 40.38407636]",Avenida,Rafaela_ybarra,023,28026.0,"Avenida_rafaela_ybarra, 023",11086744.0,8799550-FECHA_INSTALACION-incorrecta,D1260,AE21,15,Deportivas,"{'Deportivas': 10, 'Infantiles': 0, 'Mayores': 3}",28
8799552,Circuito_deportivo_elemental,151,Ventas,15.0,Ciudad_lineal,Operativo,"[444293.016, 4474724.407]","[-3.65666555, 40.4212849]",Avenida,Marques_de_corbera,004,28017.0,"Avenida_marques_de_corbera, 004",20167853.0,8799552-FECHA_INSTALACION-incorrecta,D1555,AE21,15,Deportivas,"{'Deportivas': 13, 'Infantiles': 1, 'Mayores': 6}",37
8799554,Circuito_deportivo_elemental,183,Ensanche_de_vallecas,18.0,Villa_de_vallecas,Operativo,"[447638.516, 4468990.407]","[-3.61676002, 40.36984648]",Avenida,Villa_de_vallecas,021,28031.0,"Avenida_villa_de_vallecas, 021",31001910.0,8799554-FECHA_INSTALACION-incorrecta,D1868,AE21,16,Deportivas,"{'Deportivas': 14, 'Infantiles': 0, 'Mayores': 0}",16
8799601,Circuito_deportivo_elemental,214,Timon,21.0,Barajas,Operativo,"[449509.544, 4480566.551]","[-3.59564167, 40.47424742]",Calle,Playa_de_barlovento,012,28042.0,"Calle_playa_de_barlovento, 012",31033337.0,2022-04-05T00:00:00Z,D2160,AE21,14,Deportivas,"{'Deportivas': 13, 'Infantiles': 0, 'Mayores': 0}",21
8799607,Circuito_deportivo_elemental,125,Moscardo,12.0,Usera,Operativo,"[439634.073, 4471201.732]","[-3.71124649, 40.38922602]",Calle,General_marva,053,28026.0,"Calle_general_marva, 053",11084410.0,8799607-FECHA_INSTALACION-incorrecta,D1261,AE21,10,Deportivas,"{'Deportivas': 5, 'Infantiles': 3, 'Mayores': 1}",14
8799633,Circuito_deportivo_elemental,117,Abrantes,11.0,Carabanchel,Operativo,"[438720.751, 4469762.042]","[-3.72186822, 40.3761899]",Calle,Via_lusitana,003,28025.0,"Calle_via_lusitana, 003",31035183.0,2022-04-30T00:00:00Z,D1163,AE21,6,Deportivas,"{'Deportivas': 20, 'Infantiles': 0, 'Mayores': 0}",24
8799648,Circuito_deportivo_elemental,171,Villaverde_alto-casco_historico_de_villaverde,17.0,Villaverde,Operativo,"[439058.342, 4466536.781]","[-3.71758355, 40.3471598]",Paseo,Ferroviarios,043,28021.0,"Paseo_ferroviarios, 043",11124621.0,2022-03-30T00:00:00Z,D1765,AE21,11,Deportivas,"{'Deportivas': 9, 'Infantiles': 0, 'Mayores': 0}",20
8799942,Circuito_deportivo_elemental,183,Ensanche_de_vallecas,18.0,Villa_de_vallecas,Operativo,"[447872.632, 4469200.363]","[-3.61401971, 40.37175259]",Avenida,La_gavia,042,28051.0,"Avenida_la_gavia, 042",31053927.0,2022-03-30T00:00:00Z,D1866,AE21,9,Deportivas,"{'Deportivas': 7, 'Infantiles': 5, 'Mayores': 0}",34
8891581,Circuito_deportivo_elemental,82,Fuentelarreina,8.0,Fuencarral-el_pardo,Operativo,"[437391.534, 4481246.314]","[-3.73865614, 40.47954586]",Calle,Fresnedillas,033,28035.0,"Calle_fresnedillas, 033",20167433.0,2022-03-30T00:00:00Z,D0870,AE21,11,Deportivas,"{'Deportivas': 9, 'Infantiles': 0, 'Mayores': 0}",35
8907322,Circuito_deportivo_elemental,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[433346.533, 4478846.311]","[-3.78612288, 40.45761128]",Calle,Risco_de_los_claveles,001,28023.0,"Calle_risco_de_los_claveles, 001",31069513.0,2022-05-04T00:00:00Z,D0958,AE21,6,Deportivas,"{'Deportivas': 2, 'Infantiles': 15, 'Mayores': 1}",38
8909081,Circuito_deportivo_elemental,103,Lucero,10.0,Latina,Operativo,"[435736.479, 4472328.975]","[-3.75727899, 40.39908912]",Calle,Sepulveda,216,28011.0,"Calle_sepulveda, 216",31018166.0,2022-03-29T00:00:00Z,D1068,AE21,8,Deportivas,"{'Deportivas': 6, 'Infantiles': 3, 'Mayores': 0}",35
8909088,Circuito_deportivo_elemental,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443979.64, 4468928.7]","[-3.65984947, 40.36905273]",Avenida,Joaquin_garrigues_walker,003,28053.0,"Avenida_joaquin_garrigues_walker, 003",31046275.0,2022-07-22T00:00:00Z,D1366,AE21,7,Deportivas,"{'Deportivas': 14, 'Infantiles': 6, 'Mayores': 9}",29
8914013,Area_de_juegos/especial,143,Marroquina,14.0,Moratalaz,Operativo,"[446609.04, 4473744.53]","[-3.62928395, 40.4126094]",Avenida,Avenida_del_doctor_garcia_tapia,125,28030.0,"Avenida_del_doctor_garcia_tapia, 125",11101380.0,8914013-FECHA_INSTALACION-ausente,,6,5,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",23
8914015,Area_de_juegos/especial,143,Marroquina,14.0,Moratalaz,Operativo,"[446540.79, 4473787.3]","[-3.63009192, 40.41299032]",Avenida,Avenida_del_doctor_garcia_tapia,125,28030.0,"Avenida_del_doctor_garcia_tapia, 125",11101380.0,8914015-FECHA_INSTALACION-ausente,,6,2,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",18
9046339,Circuito_deportivo_elemental,82,Fuentelarreina,8.0,Fuencarral-el_pardo,Operativo,"[437527.373, 4481645.851]","[-3.737093, 40.48315524]",Calle,Gabriela_mistral,016,28035.0,"Calle_gabriela_mistral, 016",11051403.0,2022-08-02T00:00:00Z,D0872,AE21,15,Deportivas,"{'Deportivas': 10, 'Infantiles': 0, 'Mayores': 0}",37
9046351,Circuito_deportivo_elemental,126,Zofio,12.0,Usera,Operativo,"[439274.726, 4469652.472]","[-3.71533245, 40.37524339]",Calle,Ricardo_beltran_y_rozpide,028,28026.0,"Calle_ricardo_beltran_y_rozpide, 028",20001083.0,9046351-FECHA_INSTALACION-incorrecta,D1263,AE21,8,Deportivas,"{'Deportivas': 9, 'Infantiles': 0, 'Mayores': 6}",20
9046724,Circuito_deportivo_elemental,182,Santa_eugenia,18.0,Villa_de_vallecas,Operativo,"[448083.001, 4470031.187]","[-3.61160954, 40.37925036]",Calle,Real_de_arganda,001,28031.0,"Calle_real_de_arganda, 001",11130180.0,9046724-FECHA_INSTALACION-incorrecta,D1869,AE21,12,Deportivas,"{'Deportivas': 4, 'Infantiles': 0, 'Mayores': 1}",6
9049652,Circuito_deportivo_elemental,133,Palomeras_bajas,13.0,Puente_de_vallecas,Operativo,"[443864.516, 4469955.486]","[-3.66129582, 40.37829491]",Calle,Puerto_de_balbaran,125,28018.0,"Calle_puerto_de_balbaran, 125",20081321.0,2022-01-22T00:00:00Z,D1367,AE21,14,Deportivas,"{'Deportivas': 10, 'Infantiles': 0, 'Mayores': 2}",36
9049654,Circuito_deportivo_elemental,133,Palomeras_bajas,13.0,Puente_de_vallecas,Operativo,"[444049.579, 4471339.715]","[-3.65923741, 40.39077732]",Calle,Arroyo_del_olivar,015,28053.0,"Calle_arroyo_del_olivar, 015",11095427.0,2022-11-22T00:00:00Z,D1369,AE21,14,Deportivas,"{'Deportivas': 19, 'Infantiles': 0, 'Mayores': 2}",29
9160067,Circuito_deportivo_elemental,173,Butarque,17.0,Villaverde,Operativo,"[442329.104, 4467141.636]","[-3.67912786, 40.35284122]",Avenida,Los_rosales,121,28021.0,"Avenida_los_rosales, 121",20176939.0,9160067-FECHA_INSTALACION-incorrecta,D1767,AE21,8,Deportivas,"{'Deportivas': 4, 'Infantiles': 0, 'Mayores': 0}",5
9179375,Circuito_deportivo_elemental,107,Aguilas,10.0,Latina,Operativo,"[435176.735, 4469459.981]","[-3.76358251, 40.37320069]",Calle,Carmen_martin_gaite,004,28044.0,"Calle_carmen_martin_gaite, 004",31051023.0,2023-01-05T00:00:00Z,D1069,AE21,12,Deportivas,"{'Deportivas': 9, 'Infantiles': 0, 'Mayores': 0}",9
9181989,Circuito_deportivo_elemental,61,Bellas_vistas,6.0,Tetuan,Operativo,"[439725.675, 4478103.783]","[-3.71082144, 40.45140945]",Calle,Francisco_balseiro,001,28039.0,"Calle_francisco_balseiro, 001",31009723.0,2023-02-09T00:00:00Z,D0656,AE21,12,Deportivas,"{'Deportivas': 6, 'Infantiles': 0, 'Mayores': 4}",25
9187536,Circuito_deportivo_elemental,181,Casco_historico_de_vallecas,18.0,Villa_de_vallecas,Operativo,"[446888.388, 4469548.403]","[-3.62564169, 40.37482584]",Calle,Sierra_de_palomeras,040,28031.0,"Calle_sierra_de_palomeras, 040",31008261.0,2023-02-20T00:00:00Z,D1870,AE21,6,Deportivas,"{'Deportivas': 5, 'Infantiles': 7, 'Mayores': 0}",16
9235167,Circuito_deportivo_elemental,62,Cuatro_caminos,6.0,Tetuan,Operativo,"[441041.803, 4478235.757]","[-3.69531355, 40.45269273]",Avenida,General_peron,023,28020.0,"Avenida_general_peron, 023",31010032.0,2023-03-08T00:00:00Z,D0657,AE21,11,Deportivas,"{'Deportivas': 6, 'Infantiles': 0, 'Mayores': 0}",18
9237483,Circuito_deportivo_elemental,122,Orcasur,12.0,Usera,Operativo,"[440924.267, 4468892.037]","[-3.69583208, 40.36851152]",Calle,Alerce,005,28041.0,"Calle_alerce, 005",20089216.0,2022-08-19T00:00:00Z,D1265,AE21,9,Deportivas,"{'Deportivas': 13, 'Infantiles': 6, 'Mayores': 0}",33
9259976,Circuito_deportivo_elemental,136,Numancia,13.0,Puente_de_vallecas,Operativo,"[444142.263, 4472874.119]","[-3.65828004, 40.40460636]",Calle,Peña_labra,016,28038.0,"Calle_peña_labra, 016",11099569.0,2023-06-09T00:00:00Z,D1371,AE21,7,Deportivas,"{'Deportivas': 3, 'Infantiles': 0, 'Mayores': 6}",26
9263613,Circuito_deportivo_elemental,11,Palacio,1.0,Centro,Operativo,"[438958.168, 4474113.185]","[-3.71948878, 40.41540448]",Paseo,Virgen_del_puerto,004,28005.0,"Paseo_virgen_del_puerto, 004",31011490.0,2022-12-16T00:00:00Z,D0103,AE21,18,Deportivas,"{'Deportivas': 7, 'Infantiles': 6, 'Mayores': 0}",18
9271963,Circuito_deportivo_elemental,104,Aluche,10.0,Latina,Operativo,"[435001.566, 4471700.995]","[-3.76587435, 40.393375]",Calle,Maqueda,026,28024.0,"Calle_maqueda, 026",11065581.0,2023-06-22T00:00:00Z,D1071,AE21,8,Deportivas,"{'Deportivas': 3, 'Infantiles': 0, 'Mayores': 2}",20
9277882,Circuito_deportivo_elemental,151,Ventas,15.0,Ciudad_lineal,Operativo,"[444341.778, 4475724.157]","[-3.65617831, 40.43029445]",Avenida,Daroca,015,28017.0,"Avenida_daroca, 015",11104596.0,9277882-FECHA_INSTALACION-incorrecta,D1556,AE21,19,Deportivas,"{'Deportivas': 11, 'Infantiles': 0, 'Mayores': 2}",32
9293991,Circuito_deportivo_elemental,107,Aguilas,10.0,Latina,Operativo,"[435467.507, 4469640.618]","[-3.76017595, 40.37485051]",Calle,Mascaraque,038,28044.0,"Calle_mascaraque, 038",11077852.0,2023-01-08T00:00:00Z,D1167,AE21,5,Deportivas,"{'Deportivas': 3, 'Infantiles': 0, 'Mayores': 0}",7
9294501,Circuito_deportivo_elemental,122,Orcasur,12.0,Usera,Operativo,"[440522.601, 4469445.29]","[-3.70061444, 40.37346697]",Calle,Madre_rosa_blanco,002,28041.0,"Calle_madre_rosa_blanco, 002",31018991.0,2023-07-31T00:00:00Z,D1269,AE21,9,Deportivas,"{'Deportivas': 5, 'Infantiles': 18, 'Mayores': 6}",30
9391954,Circuito_deportivo_elemental,126,Zofio,12.0,Usera,Operativo,"[439527.076, 4470583.255]","[-3.71244836, 40.38364671]",Avenida,Rafaela_ybarra,004,28026.0,"Avenida_rafaela_ybarra, 004",20025114.0,2023-12-18T00:00:00Z,D1270,AE21,8,Deportivas,"{'Deportivas': 5, 'Infantiles': 0, 'Mayores': 0}",14
9397047,Circuito_deportivo_elemental,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[442626.712, 4470503.1]","[-3.67592594, 40.38314383]",Ronda,Sur,002,28053.0,"Ronda_sur, 002",31012755.0,2023-11-28T00:00:00Z,D1373,AE21,10,Deportivas,"{'Deportivas': 14, 'Infantiles': 0, 'Mayores': 6}",34
9403201,Circuito_deportivo_elemental,181,Casco_historico_de_vallecas,18.0,Villa_de_vallecas,Operativo,"[446943.396, 4469223.298]","[-3.62496668, 40.37190057]",Calle,Navamures,025,28031.0,"Calle_navamures, 025",31025565.0,2023-12-12T00:00:00Z,D1872,AE21,6,Deportivas,"{'Deportivas': 4, 'Infantiles': 0, 'Mayores': 0}",12
9438309,Circuito_deportivo_elemental,85,La_paz,8.0,Fuencarral-el_pardo,Operativo,"[440362.071, 4481515.544]","[-3.70363757, 40.48218984]",Calle,Pedro_rico,049,28029.0,"Calle_pedro_rico, 049",20098055.0,2024-03-26T00:00:00Z,D0875,AE21,10,Deportivas,"{'Deportivas': 5, 'Infantiles': 0, 'Mayores': 1}",19
9492616,Circuito_deportivo_elemental,83,Peñagrande,8.0,Fuencarral-el_pardo,Operativo,"[437910.559, 4482004.369]","[-3.73260739, 40.48641363]",Calle,Arroyo_del_monte,017,28049.0,"Calle_arroyo_del_monte, 017",31055760.0,2024-02-14T00:00:00Z,D0877,AE21,5,Deportivas,"{'Deportivas': 2, 'Infantiles': 0, 'Mayores': 0}",31
9492997,Circuito_deportivo_elemental,54,Hispanoamerica,5.0,Chamartin,Operativo,"[442785.525, 4478565.593]","[-3.67478036, 40.4557859]",Calle,Puerto_rico,027,28016.0,"Calle_puerto_rico, 027",11025193.0,2024-07-03T00:00:00Z,D0507,AE21,15,Deportivas,"{'Deportivas': 6, 'Infantiles': 4, 'Mayores': 0}",26
9503906,Circuito_deportivo_elemental,116,Buenavista,11.0,Carabanchel,Operativo,"[436240.363, 4468569.501]","[-3.75096554, 40.36526089]",Avenida,Carabanchel_alto,021,28054.0,"Avenida_carabanchel_alto, 021",31069202.0,9503906-FECHA_INSTALACION-incorrecta,D1171,AE21,6,Deportivas,"{'Deportivas': 3, 'Infantiles': 11, 'Mayores': 7}",28
16697,Area_de_mayores,14,Justicia,1.0,Centro,Operativo,"[440953.79, 4475414.47]","[-3.69608925, 40.42727106]",Plaza,Plaza_santa_barbara,16697_NUM-VIA_desconocido,28004.0,Plaza_plaza_santa_barbara,11005153.0,2011-04-15T00:00:00Z,M0107,AE21,2,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",10
16707,Area_de_mayores,26,Palos_de_la_frontera,2.0,Arganzuela,Operativo,"[440968.37, 4472624.27]","[-3.69565846, 40.4021366]",Calle,Canarias,024,28045.0,"Calle_canarias, 024",11010068.0,2004-01-01T00:00:00Z,M0201,AE21,9,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 9}",16
16799,Area_de_mayores,33,Estrella,3.0,Retiro,Operativo,"[443918.12, 4474227.36]","[-3.66104066, 40.41678204]",Calle,Juan_esplandiu,008,28007.0,"Calle_juan_esplandiu, 008",11013637.0,2004-01-01T00:00:00Z,M0303,AE21,2,Mayores,"{'Deportivas': 1, 'Infantiles': 0, 'Mayores': 0}",36
16849,Area_de_mayores,44,Guindalera,4.0,Salamanca,Operativo,"[443192.344, 4475692.469]","[-3.66972577, 40.42993129]",Calle,Francisco_silvela,012,28028.0,"Calle_francisco_silvela, 012",11017054.0,2004-01-01T00:00:00Z,M0402,AE21,11,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 9}",21
16905,Area_de_mayores,52,Prosperidad,5.0,Chamartin,Operativo,"[443642.44, 4478140.71]","[-3.66463694, 40.4520169]",Calle,Padre_claret,038,28002.0,"Calle_padre_claret, 038",31041818.0,2014-02-03T00:00:00Z,M0504,AE21,3,Mayores,"{'Deportivas': 10, 'Infantiles': 8, 'Mayores': 3}",36
16960,Area_de_mayores,62,Cuatro_caminos,6.0,Tetuan,Operativo,"[441183.9, 4478602.7]","[-3.69367186, 40.45600837]",Avenida,Brasil,13,28020.0,"Avenida_brasil, 013",11030057.0,2004-01-01T00:00:00Z,M0604,AE21,3,Mayores,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 1}",10
17006,Area_de_mayores,75,Rios_rosas,7.0,Chamberi,Operativo,"[440694.8, 4477532.5]","[-3.69933991, 40.4463328]",Calle,Raimundo_fernandez_villaverde,30,28003.0,"Calle_raimundo_fernandez_villaverde, 030",31047945.0,2004-01-01T00:00:00Z,M0704,AE21,3,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",5
17025,Area_de_mayores,84,Pilar,8.0,Fuencarral-el_pardo,Operativo,"[439788.61, 4481208.22]","[-3.71037387, 40.47937997]",Paseo,Vaguada,013,28029.0,"Paseo_vaguada, 013",20095218.0,2004-01-01T00:00:00Z,M0802,AE21,8,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 8}",25
17177,Area_de_mayores,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[433480.6, 4478992.29]","[-3.78455711, 40.45893703]",Avenida,Galaxia,001,28023.0,"Avenida_galaxia, 001",11056938.0,2004-01-01T00:00:00Z,M0903,AE21,7,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 7}",28
17196,Area_de_mayores,94,Valdezarza,9.0,Moncloa-aravaca,Operativo,"[439087.51, 4479788.44]","[-3.71850849, 40.46653895]",Calle,Valderrey,052,28039.0,"Calle_valderrey, 052",31045356.0,17196-FECHA_INSTALACION-incorrecta,M0906,AE21,2,Mayores,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 2}",27
17225,Area_de_mayores,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[433614.94, 4478372.37]","[-3.78290797, 40.45336338]",Calle,Virgen_de_los_rosales,102,28023.0,"Calle_virgen_de_los_rosales, 102",20102242.0,17225-FECHA_INSTALACION-incorrecta,M0909,AE21,5,Mayores,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 5}",22
17304,Area_de_mayores,102,Puerta_del_angel,10.0,Latina,Operativo,"[438141.23, 4473321.84]","[-3.7290402, 40.40821539]",Calle,Caramuel,062,28011.0,"Calle_caramuel, 062",11061208.0,2004-01-01T00:00:00Z,M1003,AE21,8,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 7}",17
16662,Area_de_mayores,15,Universidad,1.0,Centro,Operativo,"[439837.18, 4475417.53]","[-3.70925218, 40.42721862]",Plaza,Comendadoras,16662_NUM-VIA_desconocido,28015.0,Plaza_comendadoras,11006381.0,2004-01-01T00:00:00Z,M0101,AE21,9,Mayores,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 1}",40
16683,Area_de_mayores,15,Universidad,1.0,Centro,Operativo,"[440301.76, 4475401.59]","[-3.7037742, 40.42710849]",Plaza,Plaza_dos_de_mayo,16683_NUM-VIA_desconocido,28004.0,Plaza_plaza_dos_de_mayo,11005467.0,2004-01-01T00:00:00Z,M0103,AE21,16,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 7}",17
16695,Area_de_mayores,12,Embajadores,1.0,Centro,Operativo,"[439696.57, 4473203.136]","[-3.71069976, 40.40726017]",Glorieta,Puerta_de_toledo,001,28005.0,"Glorieta_puerta_de_toledo, 001",20105763.0,2004-01-01T00:00:00Z,M0105,AE21,2,Mayores,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 2}",11
16696,Area_de_mayores,12,Embajadores,1.0,Centro,Operativo,"[440249.13, 4473137.65]","[-3.70418194, 40.40671008]",Parque,Casino_de_la_reina/(c/emb,16696_NUM-VIA_desconocido,28005.0,Parque_casino_de_la_reina/(c/emb,31047998.0,16696-FECHA_INSTALACION-incorrecta,M0106,AE21,10,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 3}",10
16714,Area_de_mayores,21,Imperial,2.0,Arganzuela,Operativo,"[439420.73, 4473179.92]","[-3.71394819, 40.407031]",Travesia,Gil_imon,011,28005.0,"Travesia_gil_imon, 011",31041969.0,2004-01-01T00:00:00Z,M0202,AE21,4,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 3}",12
16725,Area_de_mayores,22,Acacias,2.0,Arganzuela,Operativo,"[439921.58, 4472667.28]","[-3.70799754, 40.40244919]",Paseo,Juan_antonio_vallejo-najera_botas,025,28005.0,"Paseo_juan_antonio_vallejo-najera_botas, 025",20178816.0,16725-FECHA_INSTALACION-incorrecta,M0203,AE21,2,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",5
16838,Area_de_mayores,43,Fuente_del_berro,4.0,Salamanca,Operativo,"[443416.14, 4475019.55]","[-3.66702764, 40.42388453]",Calle,Los_peñascales,013,28028.0,"Calle_los_peñascales, 013",11016409.0,2004-01-01T00:00:00Z,M0401,AE21,6,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 4}",11
16860,Area_de_mayores,44,Guindalera,4.0,Salamanca,Operativo,"[443961.408, 4476996.967]","[-3.66077461, 40.44173505]",Avenida,Brasilia,035,28028.0,"Avenida_brasilia, 035",11017893.0,2004-01-01T00:00:00Z,M0403,AE21,3,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 2}",10
16875,Area_de_mayores,52,Prosperidad,5.0,Chamartin,Operativo,"[443290.55, 4477480.69]","[-3.66872765, 40.44604719]",Calle,Baeza,009,28002.0,"Calle_baeza, 009",11022257.0,16875-FECHA_INSTALACION-incorrecta,M0501,AE21,8,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 7}",15
16886,Area_de_mayores,56,Castilla,5.0,Chamartin,Operativo,"[441925.878, 4481298.111]","[-3.68516836, 40.48034196]",Paseo,Castellana,300,28046.0,"Paseo_castellana, 300",20151190.0,2004-01-01T00:00:00Z,M0502,AE21,12,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 9}",31
16894,Area_de_mayores,53,Ciudad_jardin,5.0,Chamartin,Operativo,"[442657.31, 4477919.66]","[-3.67623407, 40.4499582]",Calle,Doctor_marco_corera,004,28002.0,"Calle_doctor_marco_corera, 004",31052957.0,2004-01-01T00:00:00Z,M0503,AE21,7,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 7}",27
16929,Area_de_mayores,65,Valdeacederas,6.0,Tetuan,Operativo,"[440219.117, 4480332.257]","[-3.70521255, 40.47152007]",Calle,Sinesio_delgado,044,28029.0,"Calle_sinesio_delgado, 044",20047820.0,2007-09-06T00:00:00Z,M0601,AE21,13,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 3}",19
17315,Area_de_mayores,103,Lucero,10.0,Latina,Operativo,"[436420.41, 4472609.44]","[-3.74924824, 40.40166816]",Calle,Castroserna,004,28047.0,"Calle_castroserna, 004",20086999.0,17315-FECHA_INSTALACION-incorrecta,M1004,AE21,10,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 7}",36
17353,Area_de_mayores,104,Aluche,10.0,Latina,Operativo,"[435559.89, 4471127.9]","[-3.7592382, 40.38825571]",Calle,Valmojado,255,28047.0,"Calle_valmojado, 255",11064841.0,2004-01-01T00:00:00Z,M1008,AE21,6,Mayores,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 5}",39
